 format: day,hour,forecast,value  location:60_127 Start : 20251201 
11,500,31,2
11,500,32,2
11,500,33,2
11,500,34,2
11,500,35,2
11,500,36,2
11,500,37,2
11,500,38,2
11,500,39,2
11,500,40,2
11,500,41,2
11,500,42,2
11,500,43,2
11,500,44,3
11,500,45,3
11,500,46,3
11,500,47,3
11,500,48,3
11,500,49,2
11,500,50,2
11,500,51,2
11,500,52,2
11,500,53,1
11,500,54,2
11,500,55,1
11,500,56,1
11,500,57,0
11,500,58,0
11,500,61,-2
11,500,64,-2
11,500,67,-3
11,500,70,0
11,500,73,1
11,500,76,-1
11,500,79,-3
11,500,82,-3
11,800,6,-3
11,800,7,-3
11,800,8,-3
11,800,9,-3
11,800,10,-3
11,800,11,-3
11,800,12,-3
11,800,13,-3
11,800,14,-3
11,800,15,-3
11,800,16,-2
11,800,17,0
11,800,18,3
11,800,19,4
11,800,20,5
11,800,21,6
11,800,22,6
11,800,23,5
11,800,24,4
11,800,25,3
11,800,26,3
11,800,27,3
11,800,28,2
11,800,29,2
11,800,30,2
11,800,31,3
11,800,32,3
11,800,33,2
11,800,34,2
11,800,35,2
11,800,36,2
11,800,37,2
11,800,38,2
11,800,39,2
11,800,40,3
11,800,41,3
11,800,42,4
11,800,43,4
11,800,44,4
11,800,45,3
11,800,46,3
11,800,47,3
11,800,48,2
11,800,49,2
11,800,50,1
11,800,51,2
11,800,52,1
11,800,53,1
11,800,54,1
11,800,55,0
11,800,56,0
11,800,57,-1
11,800,58,-1
11,800,59,-1
11,800,60,-2
11,800,61,-2
11,800,62,-2
11,800,63,-2
11,800,64,-2
11,800,65,-1
11,800,66,0
11,800,67,0
11,800,68,1
11,800,69,1
11,800,70,1
11,800,71,1
11,800,72,0
11,800,73,0
11,800,74,-1
11,800,75,-1
11,800,76,-1
11,800,77,-2
11,800,78,-2
11,800,79,-2
11,800,82,-3
11,800,85,-3
11,800,88,-2
11,800,91,2
11,800,94,4
11,800,97,2
11,800,100,1
11,800,103,1
11,1100,6,-3
11,1100,7,-3
11,1100,8,-3
11,1100,9,-3
11,1100,10,-3
11,1100,11,-3
11,1100,12,-3
11,1100,13,-2
11,1100,14,0
11,1100,15,3
11,1100,16,4
11,1100,17,5
11,1100,18,6
11,1100,19,6
11,1100,20,5
11,1100,21,4
11,1100,22,3
11,1100,23,3
11,1100,24,3
11,1100,25,2
11,1100,26,2
11,1100,27,2
11,1100,28,3
11,1100,29,3
11,1100,30,2
11,1100,31,2
11,1100,32,2
11,1100,33,2
11,1100,34,2
11,1100,35,2
11,1100,36,2
11,1100,37,3
11,1100,38,3
11,1100,39,4
11,1100,40,4
11,1100,41,4
11,1100,42,3
11,1100,43,3
11,1100,44,3
11,1100,45,2
11,1100,46,2
11,1100,47,1
11,1100,48,2
11,1100,49,1
11,1100,50,1
11,1100,51,1
11,1100,52,0
11,1100,53,0
11,1100,54,-1
11,1100,55,-1
11,1100,56,-1
11,1100,57,-2
11,1100,58,-2
11,1100,59,-2
11,1100,60,-2
11,1100,61,-2
11,1100,62,-1
11,1100,63,0
11,1100,64,0
11,1100,65,1
11,1100,66,1
11,1100,67,1
11,1100,68,1
11,1100,69,0
11,1100,70,0
11,1100,71,-1
11,1100,72,-1
11,1100,73,-1
11,1100,74,-2
11,1100,75,-2
11,1100,76,-2
11,1100,79,-3
11,1100,82,-3
11,1100,85,-2
11,1100,88,2
11,1100,91,4
11,1100,94,2
11,1100,97,1
11,1100,100,1
11,1400,6,-3
11,1400,7,-3
11,1400,8,-3
11,1400,9,-3
11,1400,10,-2
11,1400,11,0
11,1400,12,3
11,1400,13,4
11,1400,14,5
11,1400,15,6
11,1400,16,6
11,1400,17,5
11,1400,18,4
11,1400,19,3
11,1400,20,3
11,1400,21,3
11,1400,22,2
11,1400,23,2
11,1400,24,2
11,1400,25,3
11,1400,26,3
11,1400,27,2
11,1400,28,2
11,1400,29,2
11,1400,30,2
11,1400,31,2
11,1400,32,2
11,1400,33,2
11,1400,34,3
11,1400,35,3
11,1400,36,4
11,1400,37,4
11,1400,38,4
11,1400,39,3
11,1400,40,3
11,1400,41,3
11,1400,42,2
11,1400,43,2
11,1400,44,1
11,1400,45,2
11,1400,46,1
11,1400,47,1
11,1400,48,1
11,1400,49,0
11,1400,50,0
11,1400,51,-1
11,1400,52,-1
11,1400,53,-1
11,1400,54,-2
11,1400,55,-2
11,1400,56,-2
11,1400,57,-2
11,1400,58,-2
11,1400,59,-1
11,1400,60,0
11,1400,61,0
11,1400,62,1
11,1400,63,1
11,1400,64,1
11,1400,65,1
11,1400,66,0
11,1400,67,0
11,1400,68,-1
11,1400,69,-1
11,1400,70,-1
11,1400,71,-2
11,1400,72,-2
11,1400,73,-2
11,1400,76,-3
11,1400,79,-3
11,1400,82,-2
11,1400,85,2
11,1400,88,4
11,1400,91,2
11,1400,94,1
11,1400,97,1
11,1700,6,-3
11,1700,7,-2
11,1700,8,0
11,1700,9,3
11,1700,10,4
11,1700,11,5
11,1700,12,6
11,1700,13,6
11,1700,14,5
11,1700,15,4
11,1700,16,3
11,1700,17,3
11,1700,18,3
11,1700,19,2
11,1700,20,2
11,1700,21,2
11,1700,22,3
11,1700,23,3
11,1700,24,2
11,1700,25,2
11,1700,26,2
11,1700,27,2
11,1700,28,2
11,1700,29,2
11,1700,30,2
11,1700,31,3
11,1700,32,3
11,1700,33,4
11,1700,34,4
11,1700,35,4
11,1700,36,3
11,1700,37,3
11,1700,38,3
11,1700,39,2
11,1700,40,2
11,1700,41,1
11,1700,42,2
11,1700,43,1
11,1700,44,1
11,1700,45,1
11,1700,46,0
11,1700,47,0
11,1700,48,-1
11,1700,49,-1
11,1700,50,-1
11,1700,51,-2
11,1700,52,-2
11,1700,53,-2
11,1700,54,-2
11,1700,55,-2
11,1700,56,-1
11,1700,57,0
11,1700,58,0
11,1700,59,1
11,1700,60,1
11,1700,61,1
11,1700,62,1
11,1700,63,0
11,1700,64,0
11,1700,65,-1
11,1700,66,-1
11,1700,67,-1
11,1700,68,-2
11,1700,69,-2
11,1700,70,-2
11,1700,73,-3
11,1700,76,-3
11,1700,79,-2
11,1700,82,2
11,1700,85,4
11,1700,88,2
11,1700,91,1
11,1700,94,1
11,2000,6,3
11,2000,7,4
11,2000,8,5
11,2000,9,6
11,2000,10,6
11,2000,11,5
11,2000,12,4
11,2000,13,3
11,2000,14,2
11,2000,15,2
11,2000,16,2
11,2000,17,2
11,2000,18,2
11,2000,19,2
11,2000,20,2
11,2000,21,2
11,2000,22,3
11,2000,23,3
11,2000,24,2
11,2000,25,2
11,2000,26,2
11,2000,27,2
11,2000,28,2
11,2000,29,3
11,2000,30,5
11,2000,31,5
11,2000,32,5
11,2000,33,4
11,2000,34,4
11,2000,35,3
11,2000,36,2
11,2000,37,2
11,2000,38,1
11,2000,39,2
11,2000,40,1
11,2000,41,1
11,2000,42,2
11,2000,43,1
11,2000,44,0
11,2000,45,-1
11,2000,46,-1
11,2000,47,-1
11,2000,48,-2
11,2000,49,-2
11,2000,50,-2
11,2000,51,-2
11,2000,52,-2
11,2000,53,-1
11,2000,54,0
11,2000,55,1
11,2000,56,2
11,2000,57,2
11,2000,58,2
11,2000,59,1
11,2000,60,1
11,2000,61,0
11,2000,62,0
11,2000,63,-1
11,2000,64,-1
11,2000,65,-1
11,2000,66,-1
11,2000,67,-2
11,2000,70,-3
11,2000,73,-2
11,2000,76,-1
11,2000,79,4
11,2000,82,6
11,2000,85,3
11,2000,88,3
11,2000,91,3
11,2300,6,6
11,2300,7,6
11,2300,8,5
11,2300,9,4
11,2300,10,3
11,2300,11,2
11,2300,12,2
11,2300,13,2
11,2300,14,2
11,2300,15,2
11,2300,16,2
11,2300,17,2
11,2300,18,2
11,2300,19,3
11,2300,20,3
11,2300,21,2
11,2300,22,2
11,2300,23,2
11,2300,24,2
11,2300,25,2
11,2300,26,3
11,2300,27,5
11,2300,28,5
11,2300,29,5
11,2300,30,4
11,2300,31,4
11,2300,32,3
11,2300,33,2
11,2300,34,2
11,2300,35,1
11,2300,36,2
11,2300,37,1
11,2300,38,1
11,2300,39,2
11,2300,40,1
11,2300,41,0
11,2300,42,-1
11,2300,43,-1
11,2300,44,-1
11,2300,45,-2
11,2300,46,-2
11,2300,47,-2
11,2300,48,-2
11,2300,49,-2
11,2300,50,-1
11,2300,51,0
11,2300,52,1
11,2300,53,2
11,2300,54,2
11,2300,55,2
11,2300,56,1
11,2300,57,1
11,2300,58,0
11,2300,59,0
11,2300,60,-1
11,2300,61,-1
11,2300,62,-1
11,2300,63,-1
11,2300,64,-2
11,2300,67,-3
11,2300,70,-2
11,2300,73,-1
11,2300,76,4
11,2300,79,6
11,2300,82,3
11,2300,85,3
11,2300,88,3
 Start : 20251212 ,,,
12,200,6,4
12,200,7,3
12,200,8,2
12,200,9,2
12,200,10,2
12,200,11,2
12,200,12,2
12,200,13,2
12,200,14,2
12,200,15,2
12,200,16,3
12,200,17,3
12,200,18,2
12,200,19,2
12,200,20,2
12,200,21,2
12,200,22,2
12,200,23,3
12,200,24,5
12,200,25,3
12,200,26,3
12,200,27,3
12,200,28,3
12,200,29,3
12,200,30,2
12,200,31,2
12,200,32,1
12,200,33,2
12,200,34,1
12,200,35,1
12,200,36,2
12,200,37,1
12,200,38,0
12,200,39,-1
12,200,40,-1
12,200,41,-1
12,200,42,-2
12,200,43,-2
12,200,44,-2
12,200,45,-2
12,200,46,-2
12,200,47,-1
12,200,48,0
12,200,49,1
12,200,50,2
12,200,51,2
12,200,52,2
12,200,53,1
12,200,54,1
12,200,55,0
12,200,56,0
12,200,57,-1
12,200,58,-1
12,200,59,-1
12,200,60,-1
12,200,61,-2
12,200,64,-3
12,200,67,-2
12,200,70,-1
12,200,73,4
12,200,76,6
12,200,79,3
12,200,82,3
12,200,85,3
12,500,6,2
12,500,7,2
12,500,8,2
12,500,9,2
12,500,10,2
12,500,11,2
12,500,12,2
12,500,13,3
12,500,14,3
12,500,15,2
12,500,16,2
12,500,17,2
12,500,18,2
12,500,19,2
12,500,20,3
12,500,21,5
12,500,22,3
12,500,23,3
12,500,24,3
12,500,25,3
12,500,26,3
12,500,27,2
12,500,28,2
12,500,29,1
12,500,30,2
12,500,31,1
12,500,32,1
12,500,33,2
12,500,34,1
12,500,35,0
12,500,36,-1
12,500,37,-1
12,500,38,-1
12,500,39,-2
12,500,40,-2
12,500,41,-2
12,500,42,-2
12,500,43,-2
12,500,44,-1
12,500,45,0
12,500,46,1
12,500,47,2
12,500,48,2
12,500,49,2
12,500,50,1
12,500,51,1
12,500,52,0
12,500,53,0
12,500,54,-1
12,500,55,-1
12,500,56,-1
12,500,57,-1
12,500,58,-2
12,500,61,-3
12,500,64,-2
12,500,67,-1
12,500,70,4
12,500,73,6
12,500,76,3
12,500,79,3
12,500,82,3
12,800,6,2
12,800,7,2
12,800,8,2
12,800,9,2
12,800,10,3
12,800,11,3
12,800,12,2
12,800,13,2
12,800,14,2
12,800,15,2
12,800,16,2
12,800,17,3
12,800,18,5
12,800,19,3
12,800,20,3
12,800,21,3
12,800,22,3
12,800,23,3
12,800,24,2
12,800,25,2
12,800,26,1
12,800,27,2
12,800,28,1
12,800,29,1
12,800,30,2
12,800,31,1
12,800,32,0
12,800,33,-1
12,800,34,-1
12,800,35,-1
12,800,36,-2
12,800,37,-2
12,800,38,-2
12,800,39,-2
12,800,40,-2
12,800,41,-1
12,800,42,0
12,800,43,1
12,800,44,2
12,800,45,2
12,800,46,2
12,800,47,1
12,800,48,1
12,800,49,0
12,800,50,0
12,800,51,-1
12,800,52,-1
12,800,53,-1
12,800,54,-1
12,800,55,-2
12,800,56,-2
12,800,57,-3
12,800,58,-3
12,800,59,-2
12,800,60,-3
12,800,61,-2
12,800,62,-2
12,800,63,-2
12,800,64,-1
12,800,65,1
12,800,66,2
12,800,67,4
12,800,68,5
12,800,69,5
12,800,70,6
12,800,71,5
12,800,72,4
12,800,73,3
12,800,74,3
12,800,75,3
12,800,76,3
12,800,77,3
12,800,78,3
12,800,79,3
12,800,82,3
12,800,85,3
12,800,88,3
12,800,91,6
12,800,94,8
12,800,97,6
12,800,100,4
12,800,103,3
12,1100,6,2
12,1100,7,3
12,1100,8,3
12,1100,9,2
12,1100,10,2
12,1100,11,2
12,1100,12,2
12,1100,13,2
12,1100,14,3
12,1100,15,5
12,1100,16,3
12,1100,17,3
12,1100,18,3
12,1100,19,3
12,1100,20,3
12,1100,21,2
12,1100,22,2
12,1100,23,1
12,1100,24,2
12,1100,25,1
12,1100,26,1
12,1100,27,2
12,1100,28,1
12,1100,29,0
12,1100,30,-1
12,1100,31,-1
12,1100,32,-1
12,1100,33,-2
12,1100,34,-2
12,1100,35,-2
12,1100,36,-2
12,1100,37,-2
12,1100,38,-1
12,1100,39,0
12,1100,40,1
12,1100,41,2
12,1100,42,2
12,1100,43,2
12,1100,44,1
12,1100,45,1
12,1100,46,0
12,1100,47,0
12,1100,48,-1
12,1100,49,-1
12,1100,50,-1
12,1100,51,-1
12,1100,52,-2
12,1100,53,-2
12,1100,54,-3
12,1100,55,-3
12,1100,56,-2
12,1100,57,-3
12,1100,58,-2
12,1100,59,-2
12,1100,60,-2
12,1100,61,-1
12,1100,62,1
12,1100,63,2
12,1100,64,4
12,1100,65,5
12,1100,66,5
12,1100,67,6
12,1100,68,5
12,1100,69,4
12,1100,70,3
12,1100,71,3
12,1100,72,3
12,1100,73,3
12,1100,74,3
12,1100,75,3
12,1100,76,3
12,1100,79,3
12,1100,82,3
12,1100,85,3
12,1100,88,6
12,1100,91,8
12,1100,94,6
12,1100,97,4
12,1100,100,3
12,1400,6,2
12,1400,7,2
12,1400,8,2
12,1400,9,2
12,1400,10,2
12,1400,11,3
12,1400,12,5
12,1400,13,3
12,1400,14,3
12,1400,15,3
12,1400,16,3
12,1400,17,3
12,1400,18,2
12,1400,19,2
12,1400,20,1
12,1400,21,2
12,1400,22,1
12,1400,23,1
12,1400,24,2
12,1400,25,1
12,1400,26,0
12,1400,27,-1
12,1400,28,-1
12,1400,29,-1
12,1400,30,-2
12,1400,31,-2
12,1400,32,-2
12,1400,33,-2
12,1400,34,-2
12,1400,35,-1
12,1400,36,0
12,1400,37,1
12,1400,38,2
12,1400,39,2
12,1400,40,2
12,1400,41,1
12,1400,42,1
12,1400,43,0
12,1400,44,0
12,1400,45,-1
12,1400,46,-1
12,1400,47,-1
12,1400,48,-1
12,1400,49,-2
12,1400,50,-2
12,1400,51,-3
12,1400,52,-3
12,1400,53,-2
12,1400,54,-3
12,1400,55,-2
12,1400,56,-2
12,1400,57,-2
12,1400,58,-1
12,1400,59,1
12,1400,60,2
12,1400,61,4
12,1400,62,5
12,1400,63,5
12,1400,64,6
12,1400,65,5
12,1400,66,4
12,1400,67,3
12,1400,68,3
12,1400,69,3
12,1400,70,3
12,1400,71,3
12,1400,72,3
12,1400,73,3
12,1400,76,3
12,1400,79,3
12,1400,82,3
12,1400,85,6
12,1400,88,8
12,1400,91,6
12,1400,94,4
12,1400,97,3
12,1700,6,2
12,1700,7,2
12,1700,8,3
12,1700,9,5
12,1700,10,3
12,1700,11,3
12,1700,12,3
12,1700,13,3
12,1700,14,3
12,1700,15,2
12,1700,16,2
12,1700,17,1
12,1700,18,2
12,1700,19,1
12,1700,20,1
12,1700,21,2
12,1700,22,1
12,1700,23,0
12,1700,24,-1
12,1700,25,-1
12,1700,26,-1
12,1700,27,-2
12,1700,28,-2
12,1700,29,-2
12,1700,30,-2
12,1700,31,-2
12,1700,32,-1
12,1700,33,0
12,1700,34,1
12,1700,35,2
12,1700,36,2
12,1700,37,2
12,1700,38,1
12,1700,39,1
12,1700,40,0
12,1700,41,0
12,1700,42,-1
12,1700,43,-1
12,1700,44,-1
12,1700,45,-1
12,1700,46,-2
12,1700,47,-2
12,1700,48,-3
12,1700,49,-3
12,1700,50,-2
12,1700,51,-3
12,1700,52,-2
12,1700,53,-2
12,1700,54,-2
12,1700,55,-1
12,1700,56,1
12,1700,57,2
12,1700,58,4
12,1700,59,5
12,1700,60,5
12,1700,61,6
12,1700,62,5
12,1700,63,4
12,1700,64,3
12,1700,65,3
12,1700,66,3
12,1700,67,3
12,1700,68,3
12,1700,69,3
12,1700,70,3
12,1700,73,3
12,1700,76,3
12,1700,79,3
12,1700,82,6
12,1700,85,8
12,1700,88,6
12,1700,91,4
12,1700,94,3
12,2000,6,4
12,2000,7,4
12,2000,8,4
12,2000,9,4
12,2000,10,3
12,2000,11,3
12,2000,12,2
12,2000,13,2
12,2000,14,1
12,2000,15,1
12,2000,16,1
12,2000,17,1
12,2000,18,1
12,2000,19,0
12,2000,20,0
12,2000,21,-1
12,2000,22,-1
12,2000,23,-1
12,2000,24,-1
12,2000,25,-1
12,2000,26,-2
12,2000,27,-2
12,2000,28,-2
12,2000,29,-1
12,2000,30,0
12,2000,31,1
12,2000,32,1
12,2000,33,2
12,2000,34,2
12,2000,35,2
12,2000,36,1
12,2000,37,1
12,2000,38,0
12,2000,39,0
12,2000,40,-1
12,2000,41,-1
12,2000,42,-2
12,2000,43,-2
12,2000,44,-2
12,2000,45,-3
12,2000,46,-3
12,2000,47,-3
12,2000,48,-3
12,2000,49,-3
12,2000,50,-3
12,2000,51,-3
12,2000,52,-3
12,2000,53,0
12,2000,54,1
12,2000,55,2
12,2000,56,3
12,2000,57,4
12,2000,58,5
12,2000,59,4
12,2000,60,4
12,2000,61,3
12,2000,62,2
12,2000,63,2
12,2000,64,2
12,2000,65,2
12,2000,66,2
12,2000,67,2
12,2000,70,2
12,2000,73,2
12,2000,76,3
12,2000,79,6
12,2000,82,8
12,2000,85,6
12,2000,88,4
12,2000,91,3
12,2300,6,4
12,2300,7,3
12,2300,8,3
12,2300,9,2
12,2300,10,2
12,2300,11,1
12,2300,12,1
12,2300,13,1
12,2300,14,1
12,2300,15,1
12,2300,16,0
12,2300,17,0
12,2300,18,-1
12,2300,19,-1
12,2300,20,-1
12,2300,21,-1
12,2300,22,-1
12,2300,23,-2
12,2300,24,-2
12,2300,25,-2
12,2300,26,-1
12,2300,27,0
12,2300,28,1
12,2300,29,1
12,2300,30,2
12,2300,31,2
12,2300,32,2
12,2300,33,1
12,2300,34,1
12,2300,35,0
12,2300,36,0
12,2300,37,-1
12,2300,38,-1
12,2300,39,-2
12,2300,40,-2
12,2300,41,-2
12,2300,42,-3
12,2300,43,-3
12,2300,44,-3
12,2300,45,-3
12,2300,46,-3
12,2300,47,-3
12,2300,48,-3
12,2300,49,-3
12,2300,50,0
12,2300,51,1
12,2300,52,2
12,2300,53,3
12,2300,54,4
12,2300,55,5
12,2300,56,4
12,2300,57,4
12,2300,58,3
12,2300,59,2
12,2300,60,2
12,2300,61,2
12,2300,62,2
12,2300,63,2
12,2300,64,2
12,2300,67,2
12,2300,70,2
12,2300,73,3
12,2300,76,6
12,2300,79,8
12,2300,82,6
12,2300,85,4
12,2300,88,3
 Start : 20251213 ,,,
13,200,6,2
13,200,7,2
13,200,8,1
13,200,9,1
13,200,10,1
13,200,11,1
13,200,12,1
13,200,13,0
13,200,14,0
13,200,15,-1
13,200,16,-1
13,200,17,-1
13,200,18,-1
13,200,19,-1
13,200,20,-2
13,200,21,-2
13,200,22,-2
13,200,23,-1
13,200,24,0
13,200,25,1
13,200,26,1
13,200,27,2
13,200,28,2
13,200,29,2
13,200,30,1
13,200,31,1
13,200,32,0
13,200,33,0
13,200,34,-1
13,200,35,-1
13,200,36,-2
13,200,37,-2
13,200,38,-2
13,200,39,-3
13,200,40,-3
13,200,41,-3
13,200,42,-3
13,200,43,-3
13,200,44,-3
13,200,45,-3
13,200,46,-3
13,200,47,0
13,200,48,1
13,200,49,2
13,200,50,3
13,200,51,4
13,200,52,5
13,200,53,4
13,200,54,4
13,200,55,3
13,200,56,2
13,200,57,2
13,200,58,2
13,200,59,2
13,200,60,2
13,200,61,2
13,200,64,2
13,200,67,2
13,200,70,3
13,200,73,6
13,200,76,8
13,200,79,6
13,200,82,4
13,200,85,3
13,500,6,1
13,500,7,1
13,500,8,1
13,500,9,1
13,500,10,0
13,500,11,0
13,500,12,-1
13,500,13,-1
13,500,14,-1
13,500,15,-1
13,500,16,-1
13,500,17,-2
13,500,18,-2
13,500,19,-2
13,500,20,-1
13,500,21,0
13,500,22,1
13,500,23,1
13,500,24,2
13,500,25,2
13,500,26,2
13,500,27,1
13,500,28,1
13,500,29,0
13,500,30,0
13,500,31,-1
13,500,32,-1
13,500,33,-2
13,500,34,-2
13,500,35,-2
13,500,36,-3
13,500,37,-3
13,500,38,-3
13,500,39,-3
13,500,40,-3
13,500,41,-3
13,500,42,-3
13,500,43,-3
13,500,44,0
13,500,45,1
13,500,46,2
13,500,47,3
13,500,48,4
13,500,49,5
13,500,50,4
13,500,51,4
13,500,52,3
13,500,53,2
13,500,54,2
13,500,55,2
13,500,56,2
13,500,57,2
13,500,58,2
13,500,61,2
13,500,64,2
13,500,67,3
13,500,70,6
13,500,73,8
13,500,76,6
13,500,79,4
13,500,82,3
13,800,6,1
13,800,7,0
13,800,8,0
13,800,9,-1
13,800,10,-1
13,800,11,-1
13,800,12,-1
13,800,13,-1
13,800,14,-2
13,800,15,-2
13,800,16,-2
13,800,17,-1
13,800,18,0
13,800,19,1
13,800,20,1
13,800,21,2
13,800,22,2
13,800,23,2
13,800,24,1
13,800,25,1
13,800,26,0
13,800,27,0
13,800,28,-1
13,800,29,-1
13,800,30,-2
13,800,31,-2
13,800,32,-2
13,800,33,-3
13,800,34,-3
13,800,35,-3
13,800,36,-3
13,800,37,-3
13,800,38,-3
13,800,39,-3
13,800,40,-3
13,800,41,0
13,800,42,1
13,800,43,2
13,800,44,3
13,800,45,4
13,800,46,5
13,800,47,4
13,800,48,4
13,800,49,3
13,800,50,2
13,800,51,2
13,800,52,2
13,800,53,2
13,800,54,2
13,800,55,2
13,800,56,2
13,800,57,2
13,800,58,2
13,800,59,2
13,800,60,2
13,800,61,2
13,800,62,2
13,800,63,2
13,800,64,3
13,800,65,4
13,800,66,5
13,800,67,6
13,800,68,7
13,800,69,7
13,800,70,8
13,800,71,7
13,800,72,7
13,800,73,6
13,800,74,5
13,800,75,5
13,800,76,4
13,800,77,4
13,800,78,3
13,800,79,3
13,800,82,3
13,800,85,2
13,800,88,2
13,800,91,3
13,800,94,5
13,800,97,3
13,800,100,1
13,800,103,0
13,1100,6,-1
13,1100,7,-1
13,1100,8,-1
13,1100,9,-1
13,1100,10,-1
13,1100,11,-2
13,1100,12,-2
13,1100,13,-2
13,1100,14,-1
13,1100,15,0
13,1100,16,1
13,1100,17,1
13,1100,18,2
13,1100,19,2
13,1100,20,2
13,1100,21,1
13,1100,22,1
13,1100,23,0
13,1100,24,0
13,1100,25,-1
13,1100,26,-1
13,1100,27,-2
13,1100,28,-2
13,1100,29,-2
13,1100,30,-3
13,1100,31,-3
13,1100,32,-3
13,1100,33,-3
13,1100,34,-3
13,1100,35,-3
13,1100,36,-3
13,1100,37,-3
13,1100,38,0
13,1100,39,1
13,1100,40,2
13,1100,41,3
13,1100,42,4
13,1100,43,5
13,1100,44,4
13,1100,45,4
13,1100,46,3
13,1100,47,2
13,1100,48,2
13,1100,49,2
13,1100,50,2
13,1100,51,2
13,1100,52,2
13,1100,53,2
13,1100,54,2
13,1100,55,2
13,1100,56,2
13,1100,57,2
13,1100,58,2
13,1100,59,2
13,1100,60,2
13,1100,61,3
13,1100,62,4
13,1100,63,5
13,1100,64,6
13,1100,65,7
13,1100,66,7
13,1100,67,8
13,1100,68,7
13,1100,69,7
13,1100,70,6
13,1100,71,5
13,1100,72,5
13,1100,73,4
13,1100,74,4
13,1100,75,3
13,1100,76,3
13,1100,79,3
13,1100,82,2
13,1100,85,2
13,1100,88,3
13,1100,91,5
13,1100,94,3
13,1100,97,1
13,1100,100,0
13,1400,6,-1
13,1400,7,-1
13,1400,8,-2
13,1400,9,-2
13,1400,10,-2
13,1400,11,-1
13,1400,12,0
13,1400,13,1
13,1400,14,1
13,1400,15,2
13,1400,16,2
13,1400,17,2
13,1400,18,1
13,1400,19,1
13,1400,20,0
13,1400,21,0
13,1400,22,-1
13,1400,23,-1
13,1400,24,-2
13,1400,25,-2
13,1400,26,-2
13,1400,27,-3
13,1400,28,-3
13,1400,29,-3
13,1400,30,-3
13,1400,31,-3
13,1400,32,-3
13,1400,33,-3
13,1400,34,-3
13,1400,35,0
13,1400,36,1
13,1400,37,2
13,1400,38,3
13,1400,39,4
13,1400,40,5
13,1400,41,4
13,1400,42,4
13,1400,43,3
13,1400,44,2
13,1400,45,2
13,1400,46,2
13,1400,47,2
13,1400,48,2
13,1400,49,2
13,1400,50,2
13,1400,51,2
13,1400,52,2
13,1400,53,2
13,1400,54,2
13,1400,55,2
13,1400,56,2
13,1400,57,2
13,1400,58,3
13,1400,59,4
13,1400,60,5
13,1400,61,6
13,1400,62,7
13,1400,63,7
13,1400,64,8
13,1400,65,7
13,1400,66,7
13,1400,67,6
13,1400,68,5
13,1400,69,5
13,1400,70,4
13,1400,71,4
13,1400,72,3
13,1400,73,3
13,1400,76,3
13,1400,79,2
13,1400,82,2
13,1400,85,3
13,1400,88,5
13,1400,91,3
13,1400,94,1
13,1400,97,0
13,1700,6,-2
13,1700,7,-2
13,1700,8,-1
13,1700,9,0
13,1700,10,1
13,1700,11,1
13,1700,12,2
13,1700,13,2
13,1700,14,2
13,1700,15,1
13,1700,16,1
13,1700,17,0
13,1700,18,0
13,1700,19,-1
13,1700,20,-1
13,1700,21,-2
13,1700,22,-2
13,1700,23,-2
13,1700,24,-3
13,1700,25,-3
13,1700,26,-3
13,1700,27,-3
13,1700,28,-3
13,1700,29,-3
13,1700,30,-3
13,1700,31,-3
13,1700,32,0
13,1700,33,1
13,1700,34,2
13,1700,35,3
13,1700,36,4
13,1700,37,5
13,1700,38,4
13,1700,39,4
13,1700,40,3
13,1700,41,2
13,1700,42,2
13,1700,43,2
13,1700,44,2
13,1700,45,2
13,1700,46,2
13,1700,47,2
13,1700,48,2
13,1700,49,2
13,1700,50,2
13,1700,51,2
13,1700,52,2
13,1700,53,2
13,1700,54,2
13,1700,55,3
13,1700,56,4
13,1700,57,5
13,1700,58,6
13,1700,59,7
13,1700,60,7
13,1700,61,8
13,1700,62,7
13,1700,63,7
13,1700,64,6
13,1700,65,5
13,1700,66,5
13,1700,67,4
13,1700,68,4
13,1700,69,3
13,1700,70,3
13,1700,73,3
13,1700,76,2
13,1700,79,2
13,1700,82,3
13,1700,85,5
13,1700,88,3
13,1700,91,1
13,1700,94,0
13,2000,6,0
13,2000,7,1
13,2000,8,2
13,2000,9,2
13,2000,10,3
13,2000,11,3
13,2000,12,2
13,2000,13,1
13,2000,14,0
13,2000,15,0
13,2000,16,-1
13,2000,17,-1
13,2000,18,-2
13,2000,19,-2
13,2000,20,-2
13,2000,21,-3
13,2000,22,-3
13,2000,23,-3
13,2000,24,-3
13,2000,25,-3
13,2000,26,-3
13,2000,27,-3
13,2000,28,-2
13,2000,29,0
13,2000,30,1
13,2000,31,3
13,2000,32,4
13,2000,33,4
13,2000,34,4
13,2000,35,5
13,2000,36,4
13,2000,37,3
13,2000,38,3
13,2000,39,3
13,2000,40,3
13,2000,41,3
13,2000,42,3
13,2000,43,3
13,2000,44,2
13,2000,45,2
13,2000,46,2
13,2000,47,3
13,2000,48,3
13,2000,49,3
13,2000,50,3
13,2000,51,3
13,2000,52,3
13,2000,53,4
13,2000,54,5
13,2000,55,6
13,2000,56,6
13,2000,57,6
13,2000,58,7
13,2000,59,6
13,2000,60,6
13,2000,61,5
13,2000,62,5
13,2000,63,5
13,2000,64,4
13,2000,65,4
13,2000,66,4
13,2000,67,3
13,2000,70,3
13,2000,73,3
13,2000,76,2
13,2000,79,4
13,2000,82,6
13,2000,85,4
13,2000,88,3
